id|accountid|type|ownerid|deal_license_activation_start_date__c|deal_license_activation_end_date__c|closedate|createddate|opportunity_stage_status__c|leadsource_category__c|deal_total_non_recurring__c|deal_total_recurring__c|currencyisocode|LeadSource|Deal_use_case__c|name
00609000002Iv78AAC|00109000005fsHiAAI|New Business|00509000000V8fJAAS|||2019-01-10|2017-08-30|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Organized maximized toolset
00609000002IuMgAAK|00109000005fsKdAAI|New Business|00509000000V8fxAAC|||2017-09-04|2017-08-18|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Front-line human-resource circuit
00609000002IuIyAAK|00109000005fsCHAAY|New Business|00509000000V8h0AAC|||2018-07-04|2017-08-10|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Centralized reciprocal project
00609000002IuYqAAK|00109000005ft7fAAA|New Business|00509000000V8gMAAS|||2017-09-11|2017-08-09|Lost|Other|0.0|0.0|EUR| | |Stand-alone 24hour solution
00609000002Iv5DAAS|00109000005fsBmAAI|New Business|00509000000V8fJAAS|||2019-01-10|2017-08-23|Lost|Other|41665.51|0.0|EUR| | |Quality-focused eco-centric hierarchy
00609000002IuFeAAK|00109000005fs0VAAQ|New Business|00509000000V8fxAAC|||2017-09-20|2017-08-30|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Inverse high-level secured line
00609000002IvQPAA0|00109000005fufBAAQ|New Business|00509000000WaKaAAK|||2019-04-26|2017-08-23|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |De-engineered demand-driven monitoring
00609000002IufPAAS|00109000005ftr5AAA|New Business|00509000000V8fxAAC|||2017-10-11|2017-08-31|Lost|Other|0.0|0.0|EUR| | |Profit-focused hybrid initiative
00609000002Iv5TAAS|00109000005fsCTAAY|New Business|00509000000V8fTAAS|||2018-08-08|2017-08-08|Lost|Other|58041.09|0.0|EUR| | |Cross-group logistical array
00609000002Iv5HAAS|00109000005fsBmAAI|New Business|00509000000V8fJAAS|||2019-01-10|2017-08-30|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Synergized attitude-oriented analyzer
00609000002IuCLAA0|00109000005frtwAAA|New Business|00509000000V8fYAAS|||2019-01-14|2017-08-02|Lost|Sales/CSM|78631.59|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Horizontal fresh-thinking synergy
00609000002IuQcAAK|00109000005fsg8AAA|New Business|00509000000V8fTAAS|||2018-02-22|2017-08-01|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Persistent non-volatile installation
00609000002IvARAA0|00109000005fsYEAAY|New Business|00509000000V8gMAAS|||2017-09-05|2017-08-01|Lost|Other|0.0|0.0|EUR| | |Automated user-facing workforce
00609000002IuYrAAK|00109000005ft7kAAA|New Business|00509000000V8gMAAS|||2017-10-09|2017-08-03|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021|Embedded Analytics for Software Companies|Future-proofed optimizing monitoring
00609000002Iv6LAAS|00109000005fsFJAAY|New Business|00509000000V8fJAAS|||2017-12-30|2017-08-24|Lost|Other|2238.16|0.0|EUR| | |Grass-roots foreground artificial intelligence
00609000002IuYzAAK|00109000005ft8CAAQ|New Business|00509000000V8fxAAC|||2017-11-07|2017-08-22|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Re-engineered modular emulation
00609000002IuCNAA0|00109000005frtwAAA|New Business|00509000000V8fTAAS|||2017-12-06|2017-08-17|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Fully-configurable leadingedge framework
00609000002IucCAAS|00109000005ftSxAAI|New Business|00509000000V8fxAAC|||2017-09-29|2017-08-21|Lost|Other|0.0|0.0|EUR| | |Programmable uniform info-mediaries
00609000002IuftAAC|00109000005ftsiAAA|New Business|00509000000V8gMAAS|||2017-09-29|2017-08-21|Lost|Other|12437.49|0.0|EUR| | |Grass-roots global alliance
00609000002IuMBAA0|00109000005fsJfAAI|New Business|00509000000V8fYAAS|||2019-01-14|2017-08-03|Lost|Sales/CSM|23520.53|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Multi-layered composite focus group
00609000002IuQVAA0|00109000005fsfrAAA|New Business|00509000000V8gMAAS|||2017-09-04|2017-08-22|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Managed client-server adapter
00609000002IuCOAA0|00109000005frtwAAA|New Business|00509000000V8fTAAS|||2018-06-24|2017-08-18|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Integrated methodical initiative
00609000002IueNAAS|00109000005ftiyAAA|New Business|00509000000V8fJAAS|||2018-04-25|2017-08-08|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Face-to-face attitude-oriented knowledgebase
00609000002IuOfAAK|00109000005fsSGAAY|New Business|00509000000V8fJAAS|||2017-09-25|2017-08-23|Lost|Other|27838.33|0.0|EUR| | |Switchable encompassing intranet
00609000002IuYpAAK|00109000005ft7dAAA|New Business|00509000000V8gMAAS|||2017-08-22|2017-08-11|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Inverse bi-directional strategy
00609000002IuMcAAK|00109000005fsKcAAI|New Business|00509000000V8fJAAS|||2017-12-30|2017-08-24|Lost|Other|0.0|0.0|EUR| | |Organic 24/7 open architecture
00609000002IuJfAAK|00109000005fsFrAAI|New Business|00509000000V8fJAAS|||2019-01-10|2017-08-24|Lost|Other|11526.94|0.0|EUR| | |Upgradable explicit open architecture
00609000002IuZlAAK|00109000005ftF0AAI|New Business|00509000000WaMHAA0|||2017-11-02|2017-09-11|Lost|Other|10374.04|0.0|EUR| | |Multi-tiered 4thgeneration hardware
00609000002IuhcAAC|00109000005fu3nAAA|New Business|00509000000V8f9AAC|||2018-09-18|2017-09-08|Lost|Other|0.0|0.0|EUR| | |Synchronized 4thgeneration interface
00609000002IufLAAS|00109000005ftr5AAA|New Business|00509000000V8fTAAS|||2018-04-18|2017-09-29|Lost|Other|0.0|0.0|EUR| | |Visionary systemic archive
00609000002IvNRAA0|00109000005ftjCAAQ|New Business|00509000000V8gHAAS|||2019-04-04|2017-09-24|Lost|Other|0.0|0.0|EUR| | |Digitized 5thgeneration forecast
00609000002IuLhAAK|00109000005fsJ6AAI|New Business|00509000000V8fJAAS|||2019-01-24|2017-09-21|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Balanced multimedia standardization
00609000002IuCcAAK|00109000005fru9AAA|New Business|00509000000V8fTAAS|||2018-02-21|2017-09-12|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Future-proofed mobile matrix
00609000002Iuo0AAC|00109000005fushAAA|New Business|00509000000V8fYAAS|||2019-01-09|2017-09-11|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Object-based needs-based concept
00609000002IugXAAS|00109000005ftyrAAA|New Business|00509000000V8fxAAC|||2017-11-13|2017-09-04|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Intuitive bandwidth-monitored open system
00609000002IuNFAA0|00109000005fsPfAAI|New Business|00509000000V8h0AAC|||2019-06-14|2017-09-28|Lost|Other|0.0|0.0|EUR| | |Optional contextually-based pricing structure
00609000002IuLqAAK|00109000005fsJCAAY|New Business|00509000000V8fJAAS|||2019-01-10|2017-09-19|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Assimilated responsive alliance
00609000002IuQYAA0|00109000005fsftAAA|New Business|00509000000V8fJAAS|||2019-01-10|2017-09-19|Lost|Other|0.0|0.0|EUR| | |Self-enabling holistic collaboration
00609000002Iv6RAAS|00109000005fsFiAAI|New Business|00509000000V8fTAAS|||2019-07-03|2017-09-26|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Reactive transitional success
00609000002IvAVAA0|00109000005fsYeAAI|New Business|00509000000WaMHAA0|||2017-09-12|2017-09-12|Lost|Other|0.0|0.0|EUR| | |Reverse-engineered intermediate focus group
00609000002Iv9yAAC|00109000005fsOJAAY|New Business|00509000000V8fYAAS|||2019-01-14|2017-09-25|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Progressive asynchronous Internet solution
00609000002Iv5UAAS|00109000005fsCTAAY|New Business|00509000000V8fTAAS|||2017-10-26|2017-09-18|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Assimilated grid-enabled initiative
00609000002IuEvAAK|00109000005frybAAA|New Business|00509000000V8fJAAS|||2019-01-10|2017-09-20|Lost|Sales/CSM|61224.44|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Operative system-worthy projection
00609000002IuBpAAK|00109000005frpaAAA|New Business|00509000000V8dTAAS|||2018-07-02|2017-09-25|Lost|Marketing|57640.65|0.0|EUR|Do not use - Marketing before 2021| |User-friendly dedicated strategy
00609000002IuKaAAK|00109000005fsH8AAI|New Business|00509000000V8h0AAC|||2017-10-23|2017-09-15|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Fundamental optimizing neural-net
00609000002IuGUAA0|00109000005fs2oAAA|New Business|00509000000WaMHAA0|||2019-01-11|2017-09-07|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Proactive high-level process improvement
00609000002IvD9AAK|00109000005fsjiAAA|New Business|00509000000V8h0AAC|||2019-08-26|2017-09-13|Lost|Marketing|64078.11|0.0|EUR|Do not use - Marketing before 2021| |Programmable solution-oriented workforce
00609000002IvEYAA0|00109000005fsnJAAQ|New Business|00509000000WaKaAAK|||2019-01-24|2017-09-27|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |User-friendly grid-enabled open system
00609000002IuPTAA0|00109000005fsV0AAI|New Business|00509000000WaMHAA0|||2019-01-11|2017-09-18|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Up-sized dedicated knowledge user
00609000002IuChAAK|00109000005fruJAAQ|New Business|00509000000V8h0AAC|||2018-03-21|2017-09-20|Lost|Other|20845.72|0.0|EUR| | |Cross-group 24hour contingency
00609000002IvIGAA0|00109000005ft9FAAQ|New Business|00509000000V8fJAAS|||2018-07-04|2017-09-05|Lost|Other|0.0|0.0|EUR| | |Optional 4thgeneration hardware
00609000002IvNpAAK|00109000005ftjaAAA|New Business|00509000000V8gMAAS|||2017-11-15|2017-09-27|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Customizable disintermediate contingency
00609000002IuNmAAK|00109000005fsR4AAI|New Business|00509000000V8gMAAS|||2017-11-02|2017-09-07|Won|Sales/CSM|31423.059999999998|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Multi-lateral actuating task-force
00609000002IuXhAAK|00109000005fsz6AAA|New Business|00509000000WaMHAA0|||2017-10-06|2017-09-27|Won|Marketing|8448.42|0.0|EUR|Do not use - Marketing before 2021| |Distributed didactic methodology
00609000002IvECAA0|00109000005fsmtAAA|New Business|00509000000V8fxAAC|||2017-10-11|2017-09-27|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Advanced next generation data-warehouse
00609000002IuZKAA0|00109000005ft8eAAA|Cross sell|00509000000V8eGAAS|||2021-07-06|2017-09-26|Lost|Sales/CSM|31323.65|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Object-based executive help-desk
00609000002IvFIAA0|00109000005fspXAAQ|New Business|00509000000V8fxAAC|||2017-11-08|2017-09-18|Lost|Other|11889.85|0.0|EUR| | |Switchable maximized archive
00609000002IvAWAA0|00109000005fsYeAAI|New Business|00509000000WaMHAA0|||2017-09-25|2017-09-07|Lost|Other|25503.53|0.0|EUR| | |Networked bottom-line data-warehouse
00609000002Iv1pAAC|00109000005frvfAAA|New Business|00509000000V8fTAAS|||2019-02-12|2017-09-27|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Inverse multi-state system engine
00609000002Iv5VAAS|00109000005fsCTAAY|New Business|00509000000V8f9AAC|||2017-09-18|2017-09-18|Won|Other|0.0|0.0|EUR| | |Devolved directional circuit
00609000002IvNBAA0|00109000005ftj3AAA|New Business|00509000000V8f9AAC|||2018-10-16|2017-09-26|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Expanded methodical array
00609000002IuWkAAK|00109000005fswGAAQ|New Business|00509000000WaMHAA0|||2017-09-06|2017-09-04|Lost|Other|51217.94|0.0|EUR| | |Synergistic tangible parallelism
00609000002IuMZAA0|00109000005fsKVAAY|New Business|00509000000V8fJAAS|||2019-01-10|2017-09-12|Lost|Other|0.0|0.0|EUR| | |Switchable stable algorithm
00609000002Iv92AAC|00109000005fsKvAAI|New Business|00509000000V8gMAAS|||2018-10-04|2017-09-25|Lost|Other|0.0|0.0|EUR| | |Polarized multimedia frame
00609000002IueMAAS|00109000005ftiwAAA|New Business|00509000000WaPyAAK|||2018-09-13|2017-09-19|Lost|Other|0.0|0.0|EUR| | |Synchronized web-enabled focus group
00609000002IuTtAAK|00109000005fsnuAAA|New Business|00509000000V8gMAAS|2017-10-31||2018-02-13|2017-09-07|Lost|Other|37784.74|0.0|EUR| | |Organized homogeneous model
00609000002IvLhAAK|00109000005ftYKAAY|New Business|00509000000V8gMAAS|2017-10-31||2018-05-31|2017-09-11|Lost|Marketing|49027.85|0.0|EUR|Do not use - Marketing before 2021| |Profit-focused intangible analyzer
00609000002IuH5AAK|00109000005fs3PAAQ|New Business|00509000000V8fdAAC|2017-11-01|2018-10-31|2018-09-26|2017-09-06|Lost|Marketing|45778.57|19993.81|EUR|Do not use - Marketing before 2021| |Fully-configurable responsive concept
00609000002IuTVAA0|00109000005fsnpAAA|New Business|00509000000WaMHAA0|2018-01-01|2018-12-31|2017-11-23|2017-09-01|Won|Marketing|55277.1|47801.869999999995|EUR|Do not use - Marketing before 2021|No specific Use Case yet|Reduced intangible service-desk
00609000002Iv0wAAC|00109000005frv6AAA|New Business|00509000000V8h0AAC|2018-01-01|2018-12-31|2017-12-01|2017-09-29|Won|Sales/CSM|53583.87|66199.64|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Integrated homogeneous frame
00609000002IufQAAS|00109000005ftr5AAA|New Business|00509000000V8fTAAS|2018-06-01|2018-08-31|2018-04-30|2017-09-20|Won|Alliances|68913.44|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Implemented 24/7 model
00609000002IuSXAA0|00109000005fskhAAA|New Business|00509000000V8gMAAS|||2019-01-10|2017-10-03|Lost|Sales/CSM|15416.47|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Extended demand-driven frame
00609000002IvAyAAK|00109000005fsbmAAA|New Business|00509000000V8fxAAC|||2017-10-11|2017-10-04|Lost|Other|0.0|0.0|EUR| | |Distributed system-worthy hierarchy
00609000002IuSdAAK|00109000005fskqAAA|New Business|00509000000V8gMAAS|||2018-07-04|2017-10-06|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Horizontal 24/7 groupware
00609000002IuZCAA0|00109000005ft8LAAQ|New Business|00509000000V8gMAAS|||2019-01-10|2017-10-02|Lost|Other|0.0|0.0|EUR| | |Implemented secondary collaboration
00609000002IvLuAAK|00109000005ftYSAAY|New Business|00509000000V8dTAAS|||2019-01-20|2017-10-09|Lost|Marketing|29326.48|0.0|EUR|Do not use - Marketing before 2021| |Advanced leadingedge architecture
00609000002IufOAAS|00109000005ftr5AAA|New Business|00509000000V8fJAAS|||2018-01-03|2017-10-23|Won|Marketing|66125.52|0.0|EUR|Do not use - Marketing before 2021| |Visionary user-facing Internet solution
00609000002Iv5JAAS|00109000005fsBmAAI|New Business|00509000000V8gRAAS|||2017-12-21|2017-10-27|Won|Other|101145.65|0.0|EUR| | |Synchronized hybrid approach
00609000002IunHAAS|00109000005fuoWAAQ|New Business|00509000000V8gCAAS|||2018-10-10|2017-10-12|Lost|Sales/CSM|35094.51|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Configurable human-resource orchestration
00609000002Iv7PAAS|00109000005fsHzAAI|New Business|00509000000WaPyAAK|||2018-12-21|2017-10-22|Lost|Other|0.0|0.0|EUR| | |Devolved 6thgeneration concept
00609000002Iv43AAC|00109000005fs6rAAA|New Business|00509000000WaMHAA0|||2017-10-02|2017-10-02|Won|Other|32654.47|0.0|EUR| | |Multi-layered homogeneous portal
00609000002Iv7bAAC|00109000005fsIIAAY|New Business|00509000000V8fJAAS|||2017-12-30|2017-10-18|Lost|Other|10931.93|0.0|EUR| | |Re-contextualized exuding encoding
00609000002IueuAAC|00109000005ftqcAAA|New Business|00509000000V8fJAAS|||2018-07-23|2017-10-30|Lost|Other|65281.33|0.0|EUR| | |Organic encompassing circuit
00609000002Iun0AAC|00109000005fuoPAAQ|Cross sell|00509000000V8eGAAS|||2020-11-09|2017-10-06|Lost|Sales/CSM|33510.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Triple-buffered 5thgeneration encoding
00609000002IvB3AAK|00109000005fsc0AAA|New Business|00509000000WaMHAA0|||2019-01-11|2017-10-20|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Ergonomic multi-tasking moderator
00609000002IuNoAAK|00109000005fsR4AAI|New Business|00509000000V8gMAAS|||2017-11-20|2017-10-23|Won|Other|25051.55|0.0|EUR| | |Exclusive zero administration function
00609000002IupfAAC|00109000005fvDMAAY|New Business|00509000000WaMpAAK|||2017-07-25|2017-10-19|Won|Other|0.0|0.0|EUR| | |Phased cohesive success
00609000002IuJhAAK|00109000005fsFrAAI|New Business|00509000000V8fJAAS|||2017-12-30|2017-10-09|Lost|Sales/CSM|135947.07|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Networked uniform encryption
00609000002IuiTAAS|00109000005fu5AAAQ|New Business|00509000000V8fTAAS|||2018-04-18|2017-10-17|Lost|Sales/CSM|92422.19|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Team-oriented bi-directional complexity
00609000002Iv35AAC|00109000005fs1nAAA|New Business|00509000000WaQSAA0|||2019-01-11|2017-10-10|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Total explicit Graphic Interface
00609000002IuajAAC|00109000005ftHvAAI|New Business|00509000000Wm9iAAC|||2017-12-01|2017-10-31|Won|Other|23712.2|0.0|EUR| | |Compatible uniform product
00609000002IvMZAA0|00109000005ftZoAAI|New Business|00509000000V8fdAAC|||2019-08-20|2017-10-23|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Multi-layered 3rdgeneration definition
00609000002Iun1AAC|00109000005fuoPAAQ|New Business|00509000000V8eGAAS|||2019-07-18|2017-10-17|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Inverse demand-driven adapter
00609000002Iv6mAAC|00109000005fsFoAAI|New Business|00509000000V8fJAAS|||2017-12-30|2017-10-30|Lost|Other|47688.0|0.0|EUR| | |Focused multi-state collaboration
00609000002IvKpAAK|00109000005ftKWAAY|New Business|00509000000WaPyAAK|||2019-02-25|2017-10-13|Lost|Other|0.0|0.0|EUR| | |Enterprise-wide national website
00609000002IvErAAK|00109000005fsnNAAQ|New Business|00509000000V8fYAAS|||2018-10-16|2017-10-25|Lost|Sales/CSM|38619.69|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Extended directional interface
00609000002IuSFAA0|00109000005fskIAAQ|New Business|00509000000V8fxAAC|||2017-11-09|2017-10-26|Lost|Other|0.0|0.0|EUR| | |Managed systematic database
00609000002IvDQAA0|00109000005fsl1AAA|New Business|00509000000V8fxAAC|||2017-11-16|2017-10-29|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Open-architected motivating groupware
00609000002Iv4iAAC|00109000005fs9mAAA|New Business|00509000000WaMHAA0|||2019-01-11|2017-10-11|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Innovative uniform open architecture
00609000002IvCuAAK|00109000005fsjbAAA|New Business|00509000000V8fJAAS|||2019-01-10|2017-10-02|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Right-sized empowering project
00609000002IufRAAS|00109000005ftr5AAA|New Business|00509000000V8fTAAS|||2018-09-04|2017-10-31|Lost|Other|0.0|0.0|EUR| | |Re-contextualized well-modulated benchmark
00609000002IvU2AAK|00109000005fwZEAAY|New Business|00509000000WaMHAA0|||2018-01-16|2017-10-31|Lost|Sales/CSM|14511.84|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Customizable mission-critical function
00609000002IuPfAAK|00109000005fsVHAAY|New Business|00509000000V8gMAAS|||2018-02-13|2017-10-09|Lost|Other|34536.24|0.0|EUR| | |Triple-buffered fresh-thinking collaboration
00609000002Iv3oAAC|00109000005fs6MAAQ|New Business|00509000000V8gRAAS|||2000-01-01|2017-10-25|Won|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Centralized upward-trending challenge
00609000002IvFgAAK|00109000005fspvAAA|New Business|00509000000V8gCAAS|||2018-08-21|2017-10-16|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Re-contextualized 6thgeneration flexibility
00609000002Iv6SAAS|00109000005fsFiAAI|New Business|00509000000WaNsAAK|||2017-10-05|2017-10-05|Lost|Other|0.0|0.0|EUR| | |Front-line client-driven superstructure
00609000002IuZmAAK|00109000005ftF0AAI|New Business|00509000000V8fsAAC|||2019-01-22|2017-10-19|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Inverse eco-centric hardware
00609000002IuZJAA0|00109000005ft8ZAAQ|New Business|00509000000WaPyAAK|||2018-12-03|2017-10-16|Lost|Other|0.0|0.0|EUR| | |Horizontal bi-directional installation
00609000002IuCQAA0|00109000005frtwAAA|New Business|00509000000V8fTAAS|||2018-01-11|2017-10-16|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Monitored maximized forecast
00609000002Iv8NAAS|00109000005fsIgAAI|New Business|00509000000WaMHAA0|||2018-01-16|2017-10-09|Lost|Sales/CSM|44704.93|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Programmable disintermediate knowledgebase
00609000002IuXwAAK|00109000005ft0KAAQ|New Business|00509000000V8fxAAC|||2017-11-16|2017-10-04|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Sharable next generation utilization
00609000002IucKAAS|00109000005ftT2AAI|New Business|00509000000V8dTAAS|||2019-01-21|2017-10-10|Lost|Other|0.0|0.0|EUR| | |Function-based zero-defect open architecture
00609000002IvEsAAK|00109000005fsnNAAQ|New Business|00509000000V8fJAAS|||2017-12-30|2017-10-30|Lost|Sales/CSM|21056.92|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Diverse zero tolerance infrastructure
00609000002IuCrAAK|00109000005fruUAAQ|New Business|00509000000Wm9iAAC|||2018-01-16|2017-10-24|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Integrated even-keeled forecast
